"name","type","brand","model","specs"
"Intel Xeon E3-1275 @ 3.40GHz","CPU","Intel","Xeon E3-1275","Cores: 4, TDP: 95W"
"Intel Xeon E3-1275 V2 @ 3.50GHz","CPU","Intel","Xeon E3-1275","Cores: 4, TDP: 77W"
"Intel Xeon E3-1275 v3 @ 3.50GHz","CPU","Intel","Xeon E3-1275","Cores: 4, TDP: 95W"
"Intel Xeon E3-1275 v5 @ 3.60GHz","CPU","Intel","Xeon E3-1275","Cores: 4, TDP: 80W"
"Intel Xeon E3-1275 v6 @ 3.80GHz","CPU","Intel","Xeon E3-1275","Cores: 4, TDP: 73W"
"Intel Xeon E3-1275L v3 @ 2.70GHz","CPU","Intel","Xeon E3-1275L","Cores: 4, TDP: 45W"
"Intel Xeon E3-1276 v3 @ 3.60GHz","CPU","Intel","Xeon E3-1276","Cores: 4, TDP: 84W"
"Intel Xeon E3-1280 @ 3.50GHz","CPU","Intel","Xeon E3-1280","Cores: 4, TDP: 95W"
"Intel Xeon E3-1280 V2 @ 3.60GHz","CPU","Intel","Xeon E3-1280","Cores: 4, TDP: 69W"
"Intel Xeon E3-1280 v3 @ 3.60GHz","CPU","Intel","Xeon E3-1280","Cores: 4, TDP: 82W"
"Intel Xeon E3-1280 v5 @ 3.70GHz","CPU","Intel","Xeon E3-1280","Cores: 4, TDP: 80W"
"Intel Xeon E3-1280 v6 @ 3.90GHz","CPU","Intel","Xeon E3-1280","Cores: 4, TDP: 72W"
"Intel Xeon E3-1281 v3 @ 3.70GHz","CPU","Intel","Xeon E3-1281","Cores: 4, TDP: 82W"
"Intel Xeon E3-1285 v3 @ 3.60GHz","CPU","Intel","Xeon E3-1285","Cores: 4, TDP: 84W"
"Intel Xeon E3-1285 v4 @ 3.50GHz","CPU","Intel","Xeon E3-1285","Cores: 4, TDP: 95W"
"Intel Xeon E3-1285 v6 @ 4.10GHz","CPU","Intel","Xeon E3-1285","Cores: 4, TDP: 79W"
"Intel Xeon E3-1285L v3 @ 3.10GHz","CPU","Intel","Xeon E3-1285L","Cores: 4, TDP: 65W"
"Intel Xeon E3-1285L v4 @ 3.40GHz","CPU","Intel","Xeon E3-1285L","Cores: 4, TDP: 65W"
"Intel Xeon E3-1286 v3 @ 3.70GHz","CPU","Intel","Xeon E3-1286","Cores: 4, TDP: 84W"
"Intel Xeon E3-1286L v3 @ 3.20GHz","CPU","Intel","Xeon E3-1286L","Cores: 4, TDP: 65W"
"Intel Xeon E3-1290 @ 3.60GHz","CPU","Intel","Xeon E3-1290","Cores: 4, TDP: 95W"
"Intel Xeon E3-1290 V2 @ 3.70GHz","CPU","Intel","Xeon E3-1290","Cores: 4, TDP: 87W"
"Intel Xeon E3-1505L v5 @ 2.00GHz","CPU","Intel","Xeon E3-1505L","Cores: 4, TDP: 25W"
"Intel Xeon E3-1505L v6 @ 2.20GHz","CPU","Intel","Xeon E3-1505L","Cores: 4, TDP: 25W"
"Intel Xeon E3-1505M v5 @ 2.80GHz","CPU","Intel","Xeon E3-1505M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1505M v6 @ 3.00GHz","CPU","Intel","Xeon E3-1505M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1515M v5 @ 2.80GHz","CPU","Intel","Xeon E3-1515M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1535M v5 @ 2.90GHz","CPU","Intel","Xeon E3-1535M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1535M v6 @ 3.10GHz","CPU","Intel","Xeon E3-1535M","Cores: 4, TDP: 35W"
"Intel Xeon E3-1545M v5 @ 2.90GHz","CPU","Intel","Xeon E3-1545M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1575M v5 @ 3.00GHz","CPU","Intel","Xeon E3-1575M","Cores: 4, TDP: 45W"
"Intel Xeon E3-1585 v5 @ 3.50GHz","CPU","Intel","Xeon E3-1585","Cores: 4, TDP: 65W"
"Intel Xeon E3-1585L v5 @ 3.00GHz","CPU","Intel","Xeon E3-1585L","Cores: 4, TDP: 45W"
"Intel Xeon E3110 @ 3.00GHz","CPU","Intel","Xeon E3110","Cores: 2, TDP: 65W"
"Intel Xeon E3113 @ 3.00GHz","CPU","Intel","Xeon E3113","Cores: 2, TDP: 65W"
"Intel Xeon E3120 @ 3.16GHz","CPU","Intel","Xeon E3120","Cores: 2, TDP: 65W"
"Intel Xeon E5-1410 @ 2.80GHz","CPU","Intel","Xeon E5-1410","Cores: 4, TDP: 80W"
"Intel Xeon E5-1410 v2 @ 2.80GHz","CPU","Intel","Xeon E5-1410","Cores: 4, TDP: 80W"
"Intel Xeon E5-1428L v2 @ 2.20GHz","CPU","Intel","Xeon E5-1428L","Cores: 6, TDP: 60W"
"Intel Xeon E5-1603 @ 2.80GHz","CPU","Intel","Xeon E5-1603","Cores: 4, TDP: 130W"
"Intel Xeon E5-1603 v3 @ 2.80GHz","CPU","Intel","Xeon E5-1603","Cores: 4, TDP: 140W"
"Intel Xeon E5-1603 v4 @ 2.80GHz","CPU","Intel","Xeon E5-1603","Cores: 4, TDP: 140W"
"Intel Xeon E5-1607 @ 3.00GHz","CPU","Intel","Xeon E5-1607","Cores: 4, TDP: 130W"
"Intel Xeon E5-1607 v2 @ 3.00GHz","CPU","Intel","Xeon E5-1607","Cores: 4, TDP: 130W"
"Intel Xeon E5-1607 v3 @ 3.10GHz","CPU","Intel","Xeon E5-1607","Cores: 4, TDP: 140W"
"Intel Xeon E5-1607 v4 @ 3.10GHz","CPU","Intel","Xeon E5-1607","Cores: 4, TDP: 140W"
"Intel Xeon E5-1620 @ 3.60GHz","CPU","Intel","Xeon E5-1620","Cores: 4, TDP: 130W"
"Intel Xeon E5-1620 v2 @ 3.70GHz","CPU","Intel","Xeon E5-1620","Cores: 4, TDP: 130W"
"Intel Xeon E5-1620 v3 @ 3.50GHz","CPU","Intel","Xeon E5-1620","Cores: 4, TDP: 140W"
"Intel Xeon E5-1620 v4 @ 3.50GHz","CPU","Intel","Xeon E5-1620","Cores: 4, TDP: 140W"
"Intel Xeon E5-1630 v3 @ 3.70GHz","CPU","Intel","Xeon E5-1630","Cores: 4, TDP: 140W"
"Intel Xeon E5-1630 v4 @ 3.70GHz","CPU","Intel","Xeon E5-1630","Cores: 4, TDP: 140W"
"Intel Xeon E5-1650 @ 3.20GHz","CPU","Intel","Xeon E5-1650","Cores: 6, TDP: 130W"
"Intel Xeon E5-1650 v2 @ 3.50GHz","CPU","Intel","Xeon E5-1650","Cores: 6, TDP: 130W"
"Intel Xeon E5-1650 v3 @ 3.50GHz","CPU","Intel","Xeon E5-1650","Cores: 6, TDP: 140W"
"Intel Xeon E5-1650 v4 @ 3.60GHz","CPU","Intel","Xeon E5-1650","Cores: 6, TDP: 140W"
"Intel Xeon E5-1660 @ 3.30GHz","CPU","Intel","Xeon E5-1660","Cores: 6, TDP: 130W"
"Intel Xeon E5-1660 v2 @ 3.70GHz","CPU","Intel","Xeon E5-1660","Cores: 6, TDP: 130W"
"Intel Xeon E5-1660 v3 @ 3.00GHz","CPU","Intel","Xeon E5-1660","Cores: 8, TDP: 140W"
"Intel Xeon E5-1660 v4 @ 3.20GHz","CPU","Intel","Xeon E5-1660","Cores: 8, TDP: 140W"
"Intel Xeon E5-1680 v2 @ 3.00GHz","CPU","Intel","Xeon E5-1680","Cores: 8, TDP: 130W"
"Intel Xeon E5-1680 v3 @ 3.20GHz","CPU","Intel","Xeon E5-1680","Cores: 8, TDP: 140W"
"Intel Xeon E5-1680 v4 @ 3.40GHz","CPU","Intel","Xeon E5-1680","Cores: 8, TDP: 140W"
"Intel Xeon E5-1681 v3 @ 2.90GHz","CPU","Intel","Xeon E5-1681","Cores: 10, TDP: 135W"
"Intel Xeon E5-2403 @ 1.80GHz","CPU","Intel","Xeon E5-2403","Cores: 4, TDP: 80W"
"Intel Xeon E5-2403 v2 @ 1.80GHz","CPU","Intel","Xeon E5-2403","Cores: 4, TDP: 80W"
"Intel Xeon E5-2407 @ 2.20GHz","CPU","Intel","Xeon E5-2407","Cores: 4, TDP: 80W"
"Intel Xeon E5-2407 v2 @ 2.40GHz","CPU","Intel","Xeon E5-2407","Cores: 4, TDP: 80W"
"Intel Xeon E5-2418L @ 2.00GHz","CPU","Intel","Xeon E5-2418L","Cores: 4, TDP: 50W"
"Intel Xeon E5-2420 @ 1.90GHz","CPU","Intel","Xeon E5-2420","Cores: 6, TDP: 95W"
"Intel Xeon E5-2420 v2 @ 2.20GHz","CPU","Intel","Xeon E5-2420","Cores: 6, TDP: 80W"
"Intel Xeon E5-2430 @ 2.20GHz","CPU","Intel","Xeon E5-2430","Cores: 6, TDP: 95W"
"Intel Xeon E5-2430 v2 @ 2.50GHz","CPU","Intel","Xeon E5-2430","Cores: 6, TDP: 80W"
"Intel Xeon E5-2430L @ 2.00GHz","CPU","Intel","Xeon E5-2430L","Cores: 6, TDP: 60W"
"Intel Xeon E5-2430L v2 @ 2.40GHz","CPU","Intel","Xeon E5-2430L","Cores: 6, TDP: 60W"
"Intel Xeon E5-2440 @ 2.40GHz","CPU","Intel","Xeon E5-2440","Cores: 6, TDP: 95W"
"Intel Xeon E5-2440 v2 @ 1.90GHz","CPU","Intel","Xeon E5-2440","Cores: 8, TDP: 95W"
"Intel Xeon E5-2448L v2 @ 1.80GHz","CPU","Intel","Xeon E5-2448L","Cores: 10, TDP: 70W"
"Intel Xeon E5-2450 @ 2.10GHz","CPU","Intel","Xeon E5-2450","Cores: 8, TDP: 95W"
"Intel Xeon E5-2450L @ 1.80GHz","CPU","Intel","Xeon E5-2450L","Cores: 8, TDP: 70W"
"Intel Xeon E5-2470 @ 2.30GHz","CPU","Intel","Xeon E5-2470","Cores: 8, TDP: 95W"
"Intel Xeon E5-2470 v2 @ 2.40GHz","CPU","Intel","Xeon E5-2470","Cores: 10, TDP: 95W"
"Intel Xeon E5-2603 @ 1.80GHz","CPU","Intel","Xeon E5-2603","Cores: 4, TDP: 80W"
"Intel Xeon E5-2603 v2 @ 1.80GHz","CPU","Intel","Xeon E5-2603","Cores: 4, TDP: 80W"
"Intel Xeon E5-2603 v3 @ 1.60GHz","CPU","Intel","Xeon E5-2603","Cores: 6, TDP: 85W"
"Intel Xeon E5-2603 v4 @ 1.70GHz","CPU","Intel","Xeon E5-2603","Cores: 6, TDP: 85W"
"Intel Xeon E5-2608L v3 @ 2.00GHz","CPU","Intel","Xeon E5-2608L","Cores: 6, TDP: 52W"
"Intel Xeon E5-2609 @ 2.40GHz","CPU","Intel","Xeon E5-2609","Cores: 4, TDP: 80W"
"Intel Xeon E5-2609 v2 @ 2.50GHz","CPU","Intel","Xeon E5-2609","Cores: 4, TDP: 80W"
"Intel Xeon E5-2609 v3 @ 1.90GHz","CPU","Intel","Xeon E5-2609","Cores: 6, TDP: 80W"
"Intel Xeon E5-2609 v4 @ 1.70GHz","CPU","Intel","Xeon E5-2609","Cores: 8, TDP: 85W"
"Intel Xeon E5-2618L v3 @ 2.30GHz","CPU","Intel","Xeon E5-2618L","Cores: 8, TDP: 75W"
"Intel Xeon E5-2618L v4 @ 2.20GHz","CPU","Intel","Xeon E5-2618L","Cores: 10, TDP: 75W"
"Intel Xeon E5-2620 @ 2.00GHz","CPU","Intel","Xeon E5-2620","Cores: 6, TDP: 95W"
"Intel Xeon E5-2620 v2 @ 2.10GHz","CPU","Intel","Xeon E5-2620","Cores: 6, TDP: 80W"
"Intel Xeon E5-2620 v3 @ 2.40GHz","CPU","Intel","Xeon E5-2620","Cores: 6, TDP: 85W"
"Intel Xeon E5-2620 v4 @ 2.10GHz","CPU","Intel","Xeon E5-2620","Cores: 8, TDP: 85W"
"Intel Xeon E5-2623 v3 @ 3.00GHz","CPU","Intel","Xeon E5-2623","Cores: 4, TDP: 105W"
"Intel Xeon E5-2623 v4 @ 2.60GHz","CPU","Intel","Xeon E5-2623","Cores: 4, TDP: 85W"
"Intel Xeon E5-2628 v3 @ 2.50GHz","CPU","Intel","Xeon E5-2628","Cores: 8, TDP: 85W"
"Intel Xeon E5-2628L v2 @ 1.90GHz","CPU","Intel","Xeon E5-2628L","Cores: 8, TDP: 70W"
"Intel Xeon E5-2628L v3 @ 2.00GHz","CPU","Intel","Xeon E5-2628L","Cores: 10, TDP: 75W"
"Intel Xeon E5-2628L v4 @ 1.90GHz","CPU","Intel","Xeon E5-2628L","Cores: 12, TDP: 75W"
"Intel Xeon E5-2629 v3 @ 2.40GHz","CPU","Intel","Xeon E5-2629","Cores: 8, TDP: 85W"
"Intel Xeon E5-2630 @ 2.30GHz","CPU","Intel","Xeon E5-2630","Cores: 6, TDP: 95W"
"Intel Xeon E5-2630 v2 @ 2.60GHz","CPU","Intel","Xeon E5-2630","Cores: 6, TDP: 80W"
"Intel Xeon E5-2630 v3 @ 2.40GHz","CPU","Intel","Xeon E5-2630","Cores: 8, TDP: 85W"
"Intel Xeon E5-2630 v4 @ 2.20GHz","CPU","Intel","Xeon E5-2630","Cores: 10, TDP: 85W"
"Intel Xeon E5-2630L @ 2.00GHz","CPU","Intel","Xeon E5-2630L","Cores: 6, TDP: 60W"
"Intel Xeon E5-2630L v2 @ 2.40GHz","CPU","Intel","Xeon E5-2630L","Cores: 6, TDP: 60W"
"Intel Xeon E5-2630L v3 @ 1.80GHz","CPU","Intel","Xeon E5-2630L","Cores: 8, TDP: 55W"
"Intel Xeon E5-2630L v4 @ 1.80GHz","CPU","Intel","Xeon E5-2630L","Cores: 10, TDP: 55W"
"Intel Xeon E5-2637 @ 3.00GHz","CPU","Intel","Xeon E5-2637","Cores: 2, TDP: 80W"
"Intel Xeon E5-2637 v2 @ 3.50GHz","CPU","Intel","Xeon E5-2637","Cores: 4, TDP: 130W"
"Intel Xeon E5-2637 v3 @ 3.50GHz","CPU","Intel","Xeon E5-2637","Cores: 4, TDP: 135W"
"Intel Xeon E5-2637 v4 @ 3.50GHz","CPU","Intel","Xeon E5-2637","Cores: 4, TDP: 135W"
"Intel Xeon E5-2640 @ 2.50GHz","CPU","Intel","Xeon E5-2640","Cores: 6, TDP: 95W"
"Intel Xeon E5-2640 v2 @ 2.00GHz","CPU","Intel","Xeon E5-2640","Cores: 8, TDP: 95W"
"Intel Xeon E5-2640 v3 @ 2.60GHz","CPU","Intel","Xeon E5-2640","Cores: 8, TDP: 90W"
"Intel Xeon E5-2640 v4 @ 2.40GHz","CPU","Intel","Xeon E5-2640","Cores: 10, TDP: 90W"
"Intel Xeon E5-2643 @ 3.30GHz","CPU","Intel","Xeon E5-2643","Cores: 4, TDP: 130W"
"Intel Xeon E5-2643 v2 @ 3.50GHz","CPU","Intel","Xeon E5-2643","Cores: 6, TDP: 130W"
"Intel Xeon E5-2643 v3 @ 3.40GHz","CPU","Intel","Xeon E5-2643","Cores: 6, TDP: 135W"
"Intel Xeon E5-2643 v4 @ 3.40GHz","CPU","Intel","Xeon E5-2643","Cores: 6, TDP: 135W"
"Intel Xeon E5-2648L @ 1.80GHz","CPU","Intel","Xeon E5-2648L","Cores: 8, TDP: 70W"
"Intel Xeon E5-2648L v2 @ 1.90GHz","CPU","Intel","Xeon E5-2648L","Cores: 10, TDP: 70W"
"Intel Xeon E5-2648L v3 @ 1.80GHz","CPU","Intel","Xeon E5-2648L","Cores: 12, TDP: 75W"
"Intel Xeon E5-2648L v4 @ 1.80GHz","CPU","Intel","Xeon E5-2648L","Cores: 14, TDP: 75W"
"Intel Xeon E5-2649 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2649","Cores: 10, TDP: 105W"
"Intel Xeon E5-2650 @ 2.00GHz","CPU","Intel","Xeon E5-2650","Cores: 8, TDP: 95W"
"Intel Xeon E5-2650 v2 @ 2.60GHz","CPU","Intel","Xeon E5-2650","Cores: 8, TDP: 95W"
"Intel Xeon E5-2650 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2650","Cores: 10, TDP: 105W"
"Intel Xeon E5-2650 v4 @ 2.20GHz","CPU","Intel","Xeon E5-2650","Cores: 12, TDP: 105W"
"Intel Xeon E5-2650L @ 1.80GHz","CPU","Intel","Xeon E5-2650L","Cores: 8, TDP: 70W"
"Intel Xeon E5-2650L v2 @ 1.70GHz","CPU","Intel","Xeon E5-2650L","Cores: 10, TDP: 70W"
"Intel Xeon E5-2650L v3 @ 1.80GHz","CPU","Intel","Xeon E5-2650L","Cores: 12, TDP: 65W"
"Intel Xeon E5-2650L v4 @ 1.70GHz","CPU","Intel","Xeon E5-2650L","Cores: 14, TDP: 65W"
"Intel Xeon E5-2651 v2 @ 1.80GHz","CPU","Intel","Xeon E5-2651","Cores: 12, TDP: NAW"
"Intel Xeon E5-2658 @ 2.10GHz","CPU","Intel","Xeon E5-2658","Cores: 8, TDP: 95W"
"Intel Xeon E5-2658 v2 @ 2.40GHz","CPU","Intel","Xeon E5-2658","Cores: 10, TDP: 95W"
"Intel Xeon E5-2658 v3 @ 2.20GHz","CPU","Intel","Xeon E5-2658","Cores: 12, TDP: 105W"
"Intel Xeon E5-2658 v4 @ 2.30GHz","CPU","Intel","Xeon E5-2658","Cores: 14, TDP: 105W"
"Intel Xeon E5-2660 @ 2.20GHz","CPU","Intel","Xeon E5-2660","Cores: 8, TDP: 95W"
"Intel Xeon E5-2660 v2 @ 2.20GHz","CPU","Intel","Xeon E5-2660","Cores: 10, TDP: 95W"
"Intel Xeon E5-2660 v3 @ 2.60GHz","CPU","Intel","Xeon E5-2660","Cores: 10, TDP: 105W"
"Intel Xeon E5-2660 v4 @ 2.00GHz","CPU","Intel","Xeon E5-2660","Cores: 14, TDP: 105W"
"Intel Xeon E5-2663 v3 @ 2.80GHz","CPU","Intel","Xeon E5-2663","Cores: 10, TDP: 120W"
"Intel Xeon E5-2665 @ 2.40GHz","CPU","Intel","Xeon E5-2665","Cores: 8, TDP: 115W"
"Intel Xeon E5-2667 @ 2.90GHz","CPU","Intel","Xeon E5-2667","Cores: 6, TDP: 130W"
"Intel Xeon E5-2667 v2 @ 3.30GHz","CPU","Intel","Xeon E5-2667","Cores: 8, TDP: 130W"
"Intel Xeon E5-2667 v3 @ 3.20GHz","CPU","Intel","Xeon E5-2667","Cores: 8, TDP: 135W"
"Intel Xeon E5-2667 v4 @ 3.20GHz","CPU","Intel","Xeon E5-2667","Cores: 8, TDP: 135W"
"Intel Xeon E5-2669 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2669","Cores: 12, TDP: 120W"
"Intel Xeon E5-2670 @ 2.60GHz","CPU","Intel","Xeon E5-2670","Cores: 8, TDP: 115W"
"Intel Xeon E5-2670 v2 @ 2.50GHz","CPU","Intel","Xeon E5-2670","Cores: 10, TDP: 115W"
"Intel Xeon E5-2670 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2670","Cores: 12, TDP: 120W"
"Intel Xeon E5-2673 v2 @ 3.30GHz","CPU","Intel","Xeon E5-2673","Cores: 8, TDP: 110W"
"Intel Xeon E5-2673 v3 @ 2.40GHz","CPU","Intel","Xeon E5-2673","Cores: 12, TDP: 110W"
"Intel Xeon E5-2673 v4 @ 2.30GHz","CPU","Intel","Xeon E5-2673","Cores: 20, TDP: 135W"
"Intel Xeon E5-2675 v3 @ 1.80GHz","CPU","Intel","Xeon E5-2675","Cores: 16, TDP: NAW"
"Intel Xeon E5-2676 v3 @ 2.40GHz","CPU","Intel","Xeon E5-2676","Cores: 12, TDP: 120W"
"Intel Xeon E5-2676 v4 @ 2.40GHz","CPU","Intel","Xeon E5-2676","Cores: 16, TDP: 145W"
"Intel Xeon E5-2678 v3 @ 2.50GHz","CPU","Intel","Xeon E5-2678","Cores: 12, TDP: 120W"
"Intel Xeon E5-2679 v4 @ 2.50GHz","CPU","Intel","Xeon E5-2679","Cores: 20, TDP: 200W"
"Intel Xeon E5-2680 @ 2.70GHz","CPU","Intel","Xeon E5-2680","Cores: 8, TDP: 130W"
"Intel Xeon E5-2680 v2 @ 2.80GHz","CPU","Intel","Xeon E5-2680","Cores: 10, TDP: 115W"
"Intel Xeon E5-2680 v3 @ 2.50GHz","CPU","Intel","Xeon E5-2680","Cores: 12, TDP: 120W"
"Intel Xeon E5-2680 v4 @ 2.40GHz","CPU","Intel","Xeon E5-2680","Cores: 14, TDP: 120W"
"Intel Xeon E5-2680R v4 @ 2.40GHz","CPU","Intel","Xeon E5-2680R","Cores: 14, TDP: 120W"
"Intel Xeon E5-2682 v4 @ 2.50GHz","CPU","Intel","Xeon E5-2682","Cores: 16, TDP: 120W"
"Intel Xeon E5-2683 v3 @ 2.00GHz","CPU","Intel","Xeon E5-2683","Cores: 14, TDP: 120W"
"Intel Xeon E5-2683 v4 @ 2.10GHz","CPU","Intel","Xeon E5-2683","Cores: 16, TDP: 120W"
"Intel Xeon E5-2685 v3 @ 2.60GHz","CPU","Intel","Xeon E5-2685","Cores: 12, TDP: 120W"
"Intel Xeon E5-2686 v3 @ 2.00GHz","CPU","Intel","Xeon E5-2686","Cores: 18, TDP: 120W"
"Intel Xeon E5-2686 v4 @ 2.30GHz","CPU","Intel","Xeon E5-2686","Cores: 18, TDP: 145W"
"Intel Xeon E5-2687W @ 3.10GHz","CPU","Intel","Xeon E5-2687W","Cores: 8, TDP: 150W"
"Intel Xeon E5-2687W v2 @ 3.40GHz","CPU","Intel","Xeon E5-2687W","Cores: 8, TDP: 150W"
"Intel Xeon E5-2687W v3 @ 3.10GHz","CPU","Intel","Xeon E5-2687W","Cores: 10, TDP: 160W"
"Intel Xeon E5-2687W v4 @ 3.00GHz","CPU","Intel","Xeon E5-2687W","Cores: 12, TDP: 160W"
"Intel Xeon E5-2689 @ 2.60GHz","CPU","Intel","Xeon E5-2689","Cores: 8, TDP: 115W"
"Intel Xeon E5-2689 v4 @ 3.10GHz","CPU","Intel","Xeon E5-2689","Cores: 10, TDP: 165W"
"Intel Xeon E5-2690 @ 2.90GHz","CPU","Intel","Xeon E5-2690","Cores: 8, TDP: 135W"
"Intel Xeon E5-2690 v2 @ 3.00GHz","CPU","Intel","Xeon E5-2690","Cores: 10, TDP: 130W"
"Intel Xeon E5-2690 v3 @ 2.60GHz","CPU","Intel","Xeon E5-2690","Cores: 12, TDP: 135W"
"Intel Xeon E5-2690 v4 @ 2.60GHz","CPU","Intel","Xeon E5-2690","Cores: 14, TDP: 135W"
"Intel Xeon E5-2692 v2 @ 2.20GHz","CPU","Intel","Xeon E5-2692","Cores: 12, TDP: 115W"
"Intel Xeon E5-2695 v2 @ 2.40GHz","CPU","Intel","Xeon E5-2695","Cores: 12, TDP: 115W"
"Intel Xeon E5-2695 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2695","Cores: 14, TDP: 120W"
"Intel Xeon E5-2695 v4 @ 2.10GHz","CPU","Intel","Xeon E5-2695","Cores: 18, TDP: 120W"
"Intel Xeon E5-2696 v2 @ 2.50GHz","CPU","Intel","Xeon E5-2696","Cores: 12, TDP: NAW"
"Intel Xeon E5-2696 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2696","Cores: 18, TDP: NAW"
"Intel Xeon E5-2696 v4 @ 2.20GHz","CPU","Intel","Xeon E5-2696","Cores: 22, TDP: 145W"
"Intel Xeon E5-2697 v2 @ 2.70GHz","CPU","Intel","Xeon E5-2697","Cores: 12, TDP: 130W"
"Intel Xeon E5-2697 v3 @ 2.60GHz","CPU","Intel","Xeon E5-2697","Cores: 14, TDP: 145W"
"Intel Xeon E5-2697 v4 @ 2.30GHz","CPU","Intel","Xeon E5-2697","Cores: 18, TDP: 145W"
"Intel Xeon E5-2697A v4 @ 2.60GHz","CPU","Intel","Xeon E5-2697A","Cores: 16, TDP: 145W"
"Intel Xeon E5-2697R v4 @ 2.30GHz","CPU","Intel","Xeon E5-2697R","Cores: 18, TDP: 145W"
"Intel Xeon E5-2698 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2698","Cores: 16, TDP: 135W"
"Intel Xeon E5-2698 v4 @ 2.20GHz","CPU","Intel","Xeon E5-2698","Cores: 20, TDP: 135W"
"Intel Xeon E5-2698R v4 @ 2.20GHz","CPU","Intel","Xeon E5-2698R","Cores: 20, TDP: NAW"
"Intel Xeon E5-2699 v3 @ 2.30GHz","CPU","Intel","Xeon E5-2699","Cores: 18, TDP: 145W"
"Intel Xeon E5-2699 v4 @ 2.20GHz","CPU","Intel","Xeon E5-2699","Cores: 22, TDP: 145W"
"Intel Xeon E5-2699A v4 @ 2.40GHz","CPU","Intel","Xeon E5-2699A","Cores: 22, TDP: 145W"
"Intel Xeon E5-2699C v4 @ 2.20GHz","CPU","Intel","Xeon E5-2699C","Cores: 22, TDP: 145W"
"Intel Xeon E5-4603 @ 2.00GHz","CPU","Intel","Xeon E5-4603","Cores: 4, TDP: 95W"
"Intel Xeon E5-4607 v2 @ 2.60GHz","CPU","Intel","Xeon E5-4607","Cores: 6, TDP: 95W"
"Intel Xeon E5-4610 @ 2.40GHz","CPU","Intel","Xeon E5-4610","Cores: 6, TDP: 95W"
"Intel Xeon E5-4610 v3 @ 1.70GHz","CPU","Intel","Xeon E5-4610","Cores: 10, TDP: 105W"
"Intel Xeon E5-4617 @ 2.90GHz","CPU","Intel","Xeon E5-4617","Cores: 6, TDP: 130W"
"Intel Xeon E5-4620 @ 2.20GHz","CPU","Intel","Xeon E5-4620","Cores: 8, TDP: 95W"
"Intel Xeon E5-4620 v3 @ 2.00GHz","CPU","Intel","Xeon E5-4620","Cores: 10, TDP: 105W"
"Intel Xeon E5-4627 v2 @ 3.30GHz","CPU","Intel","Xeon E5-4627","Cores: 8, TDP: 130W"
"Intel Xeon E5-4627 v3 @ 2.60GHz","CPU","Intel","Xeon E5-4627","Cores: 10, TDP: 135W"
"Intel Xeon E5-4627 v4 @ 2.60GHz","CPU","Intel","Xeon E5-4627","Cores: 10, TDP: 135W"
"Intel Xeon E5-4640 @ 2.40GHz","CPU","Intel","Xeon E5-4640","Cores: 8, TDP: 95W"
"Intel Xeon E5-4640 v3 @ 1.90GHz","CPU","Intel","Xeon E5-4640","Cores: 12, TDP: 105W"
"Intel Xeon E5-4648 v3 @ 1.70GHz","CPU","Intel","Xeon E5-4648","Cores: 12, TDP: 105W"
"Intel Xeon E5-4650 @ 2.70GHz","CPU","Intel","Xeon E5-4650","Cores: 8, TDP: 130W"
"Intel Xeon E5-4650 v3 @ 2.10GHz","CPU","Intel","Xeon E5-4650","Cores: 12, TDP: 105W"
"Intel Xeon E5-4650L @ 2.60GHz","CPU","Intel","Xeon E5-4650L","Cores: 8, TDP: 115W"
"Intel Xeon E5-4655 v3 @ 2.90GHz","CPU","Intel","Xeon E5-4655","Cores: 6, TDP: 135W"
"Intel Xeon E5-4657L v2 @ 2.40GHz","CPU","Intel","Xeon E5-4657L","Cores: 12, TDP: 115W"
"Intel Xeon E5-4660 v3 @ 2.10GHz","CPU","Intel","Xeon E5-4660","Cores: 14, TDP: 120W"
"Intel Xeon E5-4667 v3 @ 2.00GHz","CPU","Intel","Xeon E5-4667","Cores: 16, TDP: 135W"
"Intel Xeon E5-4669 v3 @ 2.10GHz","CPU","Intel","Xeon E5-4669","Cores: 18, TDP: 135W"
"Intel Xeon E5-4669 v4 @ 2.20GHz","CPU","Intel","Xeon E5-4669","Cores: 22, TDP: 135W"
"Intel Xeon E5205 @ 1.86GHz","CPU","Intel","Xeon E5205","Cores: 2, TDP: 65W"
"Intel Xeon E5240 @ 3.00GHz","CPU","Intel","Xeon E5240","Cores: 2, TDP: 65W"
"Intel Xeon E5310 @ 1.60GHz","CPU","Intel","Xeon E5310","Cores: 4, TDP: 80W"
"Intel Xeon E5320 @ 1.86GHz","CPU","Intel","Xeon E5320","Cores: 4, TDP: 80W"
"Intel Xeon E5335 @ 2.00GHz","CPU","Intel","Xeon E5335","Cores: 4, TDP: 80W"
