"name","type","brand","model","specs"
"RADEON 9600 PRO","GPU","RADEON","RADEON 9600 PRO","Memory: Unknown"
"RADEON 9600 PRO Family","GPU","RADEON","RADEON 9600 PRO Family","Memory: Unknown"
"RADEON 9600 TX Family","GPU","RADEON","RADEON 9600 TX Family","Memory: Unknown"
"RADEON 9600 XT","GPU","RADEON","RADEON 9600 XT","Memory: Unknown"
"RADEON 9600SE","GPU","RADEON","RADEON 9600SE","Memory: Unknown"
"RADEON 9700 PRO","GPU","RADEON","RADEON 9700 PRO","Memory: Unknown"
"RADEON 9800","GPU","RADEON","RADEON 9800","Memory: Unknown"
"RADEON 9800 PRO","GPU","RADEON","RADEON 9800 PRO","Memory: Unknown"
"RADEON 9800 SE","GPU","RADEON","RADEON 9800 SE","Memory: Unknown"
"RADEON 9800 XT","GPU","RADEON","RADEON 9800 XT","Memory: Unknown"
"RADEON A9800XT","GPU","RADEON","RADEON A9800XT","Memory: Unknown"
"RADEON E2400","GPU","RADEON","RADEON E2400","Memory: Unknown"
"RADEON E4690","GPU","RADEON","RADEON E4690","Memory: Unknown"
"Radeon E6460","GPU","RADEON","Radeon E6460","Memory: Unknown"
"Radeon E6465","GPU","RADEON","Radeon E6465","Memory: Unknown"
"Radeon E6760","GPU","RADEON","Radeon E6760","Memory: Unknown"
"Radeon E8860","GPU","RADEON","Radeon E8860","Memory: Unknown"
"Radeon E8870PCIe","GPU","RADEON","Radeon E8870PCIe","Memory: Unknown"
"Radeon HD 2350","GPU","RADEON","Radeon HD 2350","Memory: Unknown"
"Radeon HD 2400","GPU","RADEON","Radeon HD 2400","Memory: Unknown"
"Radeon HD 2400 PCI","GPU","RADEON","Radeon HD 2400 PCI","Memory: Unknown"
"Radeon HD 2400 Pro","GPU","RADEON","Radeon HD 2400 Pro","Memory: Unknown"
"Radeon HD 2400 XT","GPU","RADEON","Radeon HD 2400 XT","Memory: Unknown"
"Radeon HD 2600 PRO","GPU","RADEON","Radeon HD 2600 PRO","Memory: Unknown"
"Radeon HD 2600 Pro AGP","GPU","RADEON","Radeon HD 2600 Pro AGP","Memory: Unknown"
"Radeon HD 2600 XT","GPU","RADEON","Radeon HD 2600 XT","Memory: Unknown"
"Radeon HD 2900 GT","GPU","RADEON","Radeon HD 2900 GT","Memory: Unknown"
"Radeon HD 2900 PRO","GPU","RADEON","Radeon HD 2900 PRO","Memory: Unknown"
"Radeon HD 2900 XT","GPU","RADEON","Radeon HD 2900 XT","Memory: Unknown"
"Radeon HD 3000","GPU","RADEON","Radeon HD 3000","Memory: Unknown"
"Radeon HD 3200","GPU","RADEON","Radeon HD 3200","Memory: Unknown"
"Radeon HD 3300","GPU","RADEON","Radeon HD 3300","Memory: Unknown"
"Radeon HD 3450","GPU","RADEON","Radeon HD 3450","Memory: Unknown"
"Radeon HD 3470","GPU","RADEON","Radeon HD 3470","Memory: Unknown"
"Radeon HD 3650 AGP","GPU","RADEON","Radeon HD 3650 AGP","Memory: Unknown"
"Radeon HD 3670","GPU","RADEON","Radeon HD 3670","Memory: Unknown"
"Radeon HD 3850","GPU","RADEON","Radeon HD 3850","Memory: Unknown"
"Radeon HD 3850 AGP","GPU","RADEON","Radeon HD 3850 AGP","Memory: Unknown"
"Radeon HD 3850 X2","GPU","RADEON","Radeon HD 3850 X2","Memory: Unknown"
"Radeon HD 3870","GPU","RADEON","Radeon HD 3870","Memory: Unknown"
"Radeon HD 3870 X2","GPU","RADEON","Radeon HD 3870 X2","Memory: Unknown"
"Radeon HD 4200","GPU","RADEON","Radeon HD 4200","Memory: Unknown"
"Radeon HD 4250","GPU","RADEON","Radeon HD 4250","Memory: Unknown"
"Radeon HD 4270","GPU","RADEON","Radeon HD 4270","Memory: Unknown"
"Radeon HD 4290","GPU","RADEON","Radeon HD 4290","Memory: Unknown"
"Radeon HD 4300/4500 Serisi","GPU","RADEON","Radeon HD 4300/4500 Serisi","Memory: Unknown"
"Radeon HD 4330","GPU","RADEON","Radeon HD 4330","Memory: Unknown"
"Radeon HD 4350","GPU","RADEON","Radeon HD 4350","Memory: Unknown"
"Radeon HD 4550","GPU","RADEON","Radeon HD 4550","Memory: Unknown"
"Radeon HD 4650","GPU","RADEON","Radeon HD 4650","Memory: Unknown"
"Radeon HD 4650 AGP","GPU","RADEON","Radeon HD 4650 AGP","Memory: Unknown"
"Radeon HD 4670","GPU","RADEON","Radeon HD 4670","Memory: Unknown"
"Radeon HD 4770","GPU","RADEON","Radeon HD 4770","Memory: Unknown"
"Radeon HD 4810","GPU","RADEON","Radeon HD 4810","Memory: Unknown"
"Radeon HD 4830","GPU","RADEON","Radeon HD 4830","Memory: Unknown"
"Radeon HD 4850","GPU","RADEON","Radeon HD 4850","Memory: Unknown"
"Radeon HD 4850 X2","GPU","RADEON","Radeon HD 4850 X2","Memory: Unknown"
"Radeon HD 4870","GPU","RADEON","Radeon HD 4870","Memory: Unknown"
"Radeon HD 4870 X2","GPU","RADEON","Radeon HD 4870 X2","Memory: Unknown"
"Radeon HD 4890","GPU","RADEON","Radeon HD 4890","Memory: Unknown"
"Radeon HD 5450","GPU","RADEON","Radeon HD 5450","Memory: Unknown"
"Radeon HD 5470","GPU","RADEON","Radeon HD 5470","Memory: Unknown"
"Radeon HD 5550","GPU","RADEON","Radeon HD 5550","Memory: Unknown"
"Radeon HD 5570","GPU","RADEON","Radeon HD 5570","Memory: Unknown"
"Radeon HD 5600/5700","GPU","RADEON","Radeon HD 5600/5700","Memory: Unknown"
"Radeon HD 5670","GPU","RADEON","Radeon HD 5670","Memory: Unknown"
"Radeon HD 5750","GPU","RADEON","Radeon HD 5750","Memory: Unknown"
"Radeon HD 5770","GPU","RADEON","Radeon HD 5770","Memory: Unknown"
"Radeon HD 5830","GPU","RADEON","Radeon HD 5830","Memory: Unknown"
"Radeon HD 5850","GPU","RADEON","Radeon HD 5850","Memory: Unknown"
"Radeon HD 5870","GPU","RADEON","Radeon HD 5870","Memory: Unknown"
"Radeon HD 5970","GPU","RADEON","Radeon HD 5970","Memory: Unknown"
"Radeon HD 6230","GPU","RADEON","Radeon HD 6230","Memory: Unknown"
"Radeon HD 6250","GPU","RADEON","Radeon HD 6250","Memory: Unknown"
"Radeon HD 6290","GPU","RADEON","Radeon HD 6290","Memory: Unknown"
"Radeon HD 6290M","GPU","RADEON","Radeon HD 6290M","Memory: Unknown"
"Radeon HD 6300M","GPU","RADEON","Radeon HD 6300M","Memory: Unknown"
"Radeon HD 6310","GPU","RADEON","Radeon HD 6310","Memory: Unknown"
"Radeon HD 6320","GPU","RADEON","Radeon HD 6320","Memory: Unknown"
"Radeon HD 6320 Graphic","GPU","RADEON","Radeon HD 6320 Graphic","Memory: Unknown"
"Radeon HD 6320M","GPU","RADEON","Radeon HD 6320M","Memory: Unknown"
"RADEON HD 6350","GPU","RADEON","RADEON HD 6350","Memory: Unknown"
"Radeon HD 6370D","GPU","RADEON","Radeon HD 6370D","Memory: Unknown"
"Radeon HD 6370M","GPU","RADEON","Radeon HD 6370M","Memory: Unknown"
"Radeon HD 6380G","GPU","RADEON","Radeon HD 6380G","Memory: Unknown"
"Radeon HD 6410D","GPU","RADEON","Radeon HD 6410D","Memory: Unknown"
"Radeon HD 6430M","GPU","RADEON","Radeon HD 6430M","Memory: Unknown"
"Radeon HD 6450","GPU","RADEON","Radeon HD 6450","Memory: Unknown"
"Radeon HD 6450 + 8470D Dual","GPU","RADEON","Radeon HD 6450 + 8470D Dual","Memory: Unknown"
"Radeon HD 6450A","GPU","RADEON","Radeon HD 6450A","Memory: Unknown"
"Radeon HD 6470M","GPU","RADEON","Radeon HD 6470M","Memory: Unknown"
"Radeon HD 6480G","GPU","RADEON","Radeon HD 6480G","Memory: Unknown"
"Radeon HD 6480M","GPU","RADEON","Radeon HD 6480M","Memory: Unknown"
"Radeon HD 6490M","GPU","RADEON","Radeon HD 6490M","Memory: Unknown"
"Radeon HD 6520G","GPU","RADEON","Radeon HD 6520G","Memory: Unknown"
"Radeon HD 6530D","GPU","RADEON","Radeon HD 6530D","Memory: Unknown"
"Radeon HD 6550A","GPU","RADEON","Radeon HD 6550A","Memory: Unknown"
"Radeon HD 6550D","GPU","RADEON","Radeon HD 6550D","Memory: Unknown"
"Radeon HD 6570","GPU","RADEON","Radeon HD 6570","Memory: Unknown"
"Radeon HD 6610M","GPU","RADEON","Radeon HD 6610M","Memory: Unknown"
"Radeon HD 6620G","GPU","RADEON","Radeon HD 6620G","Memory: Unknown"
"Radeon HD 6630M","GPU","RADEON","Radeon HD 6630M","Memory: Unknown"
"Radeon HD 6650A","GPU","RADEON","Radeon HD 6650A","Memory: Unknown"
"Radeon HD 6650M","GPU","RADEON","Radeon HD 6650M","Memory: Unknown"
"Radeon HD 6670","GPU","RADEON","Radeon HD 6670","Memory: Unknown"
"Radeon HD 6670 + 6670 Dual","GPU","RADEON","Radeon HD 6670 + 6670 Dual","Memory: Unknown"
"Radeon HD 6670 + 7660D Dual","GPU","RADEON","Radeon HD 6670 + 7660D Dual","Memory: Unknown"
"Radeon HD 6670/7670","GPU","RADEON","Radeon HD 6670/7670","Memory: Unknown"
"Radeon HD 6700M","GPU","RADEON","Radeon HD 6700M","Memory: Unknown"
"Radeon HD 6750","GPU","RADEON","Radeon HD 6750","Memory: Unknown"
"Radeon HD 6750M","GPU","RADEON","Radeon HD 6750M","Memory: Unknown"
"Radeon HD 6770","GPU","RADEON","Radeon HD 6770","Memory: Unknown"
"Radeon HD 6770M","GPU","RADEON","Radeon HD 6770M","Memory: Unknown"
"Radeon HD 6790","GPU","RADEON","Radeon HD 6790","Memory: Unknown"
"Radeon HD 6800M","GPU","RADEON","Radeon HD 6800M","Memory: Unknown"
"Radeon HD 6850","GPU","RADEON","Radeon HD 6850","Memory: Unknown"
"Radeon HD 6850 X2","GPU","RADEON","Radeon HD 6850 X2","Memory: Unknown"
"Radeon HD 6870","GPU","RADEON","Radeon HD 6870","Memory: Unknown"
"Radeon HD 6900M","GPU","RADEON","Radeon HD 6900M","Memory: Unknown"
"Radeon HD 6950","GPU","RADEON","Radeon HD 6950","Memory: Unknown"
"Radeon HD 6970","GPU","RADEON","Radeon HD 6970","Memory: Unknown"
"Radeon HD 6970M","GPU","RADEON","Radeon HD 6970M","Memory: Unknown"
"Radeon HD 6990","GPU","RADEON","Radeon HD 6990","Memory: Unknown"
"Radeon HD 7290","GPU","RADEON","Radeon HD 7290","Memory: Unknown"
"Radeon HD 7290M","GPU","RADEON","Radeon HD 7290M","Memory: Unknown"
"Radeon HD 7310","GPU","RADEON","Radeon HD 7310","Memory: Unknown"
"Radeon HD 7310 - Carte graphique","GPU","RADEON","Radeon HD 7310 - Carte graphique","Memory: Unknown"
"Radeon HD 7310G","GPU","RADEON","Radeon HD 7310G","Memory: Unknown"
"Radeon HD 7310M","GPU","RADEON","Radeon HD 7310M","Memory: Unknown"
"Radeon HD 7340","GPU","RADEON","Radeon HD 7340","Memory: Unknown"
"Radeon HD 7340G","GPU","RADEON","Radeon HD 7340G","Memory: Unknown"
"Radeon HD 7340M","GPU","RADEON","Radeon HD 7340M","Memory: Unknown"
"Radeon HD 7350","GPU","RADEON","Radeon HD 7350","Memory: Unknown"
"Radeon HD 7400G","GPU","RADEON","Radeon HD 7400G","Memory: Unknown"
"Radeon HD 7420G","GPU","RADEON","Radeon HD 7420G","Memory: Unknown"
"Radeon HD 7450","GPU","RADEON","Radeon HD 7450","Memory: Unknown"
"Radeon HD 7450A","GPU","RADEON","Radeon HD 7450A","Memory: Unknown"
"Radeon HD 7450M","GPU","RADEON","Radeon HD 7450M","Memory: Unknown"
"Radeon HD 7470","GPU","RADEON","Radeon HD 7470","Memory: Unknown"
"Radeon HD 7470M","GPU","RADEON","Radeon HD 7470M","Memory: Unknown"
"Radeon HD 7480D","GPU","RADEON","Radeon HD 7480D","Memory: Unknown"
"Radeon HD 7500G","GPU","RADEON","Radeon HD 7500G","Memory: Unknown"
"Radeon HD 7500G + 7500M/7600M Dual","GPU","RADEON","Radeon HD 7500G + 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7500G + 7550M Dual","GPU","RADEON","Radeon HD 7500G + 7550M Dual","Memory: Unknown"
"Radeon HD 7500G + HD 7500M/7600M Dual","GPU","RADEON","Radeon HD 7500G + HD 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7520G","GPU","RADEON","Radeon HD 7520G","Memory: Unknown"
"Radeon HD 7520G + 7400M Dual","GPU","RADEON","Radeon HD 7520G + 7400M Dual","Memory: Unknown"
"Radeon HD 7520G + 7470M Dual","GPU","RADEON","Radeon HD 7520G + 7470M Dual","Memory: Unknown"
"Radeon HD 7520G + 7500/7600 Dual","GPU","RADEON","Radeon HD 7520G + 7500/7600 Dual","Memory: Unknown"
"Radeon HD 7520G + 7600M Dual","GPU","RADEON","Radeon HD 7520G + 7600M Dual","Memory: Unknown"
"Radeon HD 7520G + 7610M Dual","GPU","RADEON","Radeon HD 7520G + 7610M Dual","Memory: Unknown"
"Radeon HD 7520G + 7650M Dual","GPU","RADEON","Radeon HD 7520G + 7650M Dual","Memory: Unknown"
"Radeon HD 7520G + 7670M Dual","GPU","RADEON","Radeon HD 7520G + 7670M Dual","Memory: Unknown"
"Radeon HD 7520G + 7700M Dual","GPU","RADEON","Radeon HD 7520G + 7700M Dual","Memory: Unknown"
"Radeon HD 7520G + 8600/8700M Dual","GPU","RADEON","Radeon HD 7520G + 8600/8700M Dual","Memory: Unknown"
"Radeon HD 7520G + 8750M Dual","GPU","RADEON","Radeon HD 7520G + 8750M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 7400M Dual","GPU","RADEON","Radeon HD 7520G + HD 7400M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 7500/7600 Dual","GPU","RADEON","Radeon HD 7520G + HD 7500/7600 Dual","Memory: Unknown"
"Radeon HD 7520G + HD 7600M Dual","GPU","RADEON","Radeon HD 7520G + HD 7600M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 7670M Dual","GPU","RADEON","Radeon HD 7520G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 7700M Dual","GPU","RADEON","Radeon HD 7520G + HD 7700M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 7520G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 7520G + HD 8750M Dual","GPU","RADEON","Radeon HD 7520G + HD 8750M Dual","Memory: Unknown"
"Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760","GPU","RADEON","Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760","Memory: Unknown"
"Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D","GPU","RADEON","Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D","Memory: Unknown"
"Radeon HD 7540D","GPU","RADEON","Radeon HD 7540D","Memory: Unknown"
"Radeon HD 7540D + 6570 Dual","GPU","RADEON","Radeon HD 7540D + 6570 Dual","Memory: Unknown"
"Radeon HD 7540D + 7500 Dual","GPU","RADEON","Radeon HD 7540D + 7500 Dual","Memory: Unknown"
"Radeon HD 7540D + HD 6450 Dual","GPU","RADEON","Radeon HD 7540D + HD 6450 Dual","Memory: Unknown"
"Radeon HD 7550M","GPU","RADEON","Radeon HD 7550M","Memory: Unknown"
"Radeon HD 7550M/7650M","GPU","RADEON","Radeon HD 7550M/7650M","Memory: Unknown"
"Radeon HD 7560D","GPU","RADEON","Radeon HD 7560D","Memory: Unknown"
"Radeon HD 7560D + 6450 Dual","GPU","RADEON","Radeon HD 7560D + 6450 Dual","Memory: Unknown"
"Radeon HD 7560D + 6570 Dual","GPU","RADEON","Radeon HD 7560D + 6570 Dual","Memory: Unknown"
"Radeon HD 7560D + 6670 Dual","GPU","RADEON","Radeon HD 7560D + 6670 Dual","Memory: Unknown"
"Radeon HD 7560D + 7560D Dual","GPU","RADEON","Radeon HD 7560D + 7560D Dual","Memory: Unknown"
"Radeon HD 7560D + 7570 Dual","GPU","RADEON","Radeon HD 7560D + 7570 Dual","Memory: Unknown"
"Radeon HD 7560D + 7670 Dual","GPU","RADEON","Radeon HD 7560D + 7670 Dual","Memory: Unknown"
"Radeon HD 7560D + 7700 Dual","GPU","RADEON","Radeon HD 7560D + 7700 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 6570 Dual","GPU","RADEON","Radeon HD 7560D + HD 6570 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 6670 Dual","GPU","RADEON","Radeon HD 7560D + HD 6670 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 7000 Dual","GPU","RADEON","Radeon HD 7560D + HD 7000 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 7600 Dual","GPU","RADEON","Radeon HD 7560D + HD 7600 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 7670 Dual","GPU","RADEON","Radeon HD 7560D + HD 7670 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 7700 Dual","GPU","RADEON","Radeon HD 7560D + HD 7700 Dual","Memory: Unknown"
"Radeon HD 7560D + HD 8570 Dual","GPU","RADEON","Radeon HD 7560D + HD 8570 Dual","Memory: Unknown"
"Radeon HD 7560D + R5 235 Dual","GPU","RADEON","Radeon HD 7560D + R5 235 Dual","Memory: Unknown"
"Radeon HD 7570","GPU","RADEON","Radeon HD 7570","Memory: Unknown"
"Radeon HD 7570M","GPU","RADEON","Radeon HD 7570M","Memory: Unknown"
"Radeon HD 7570M/HD 7670M","GPU","RADEON","Radeon HD 7570M/HD 7670M","Memory: Unknown"
"Radeon HD 7580D","GPU","RADEON","Radeon HD 7580D","Memory: Unknown"
"Radeon HD 7600G","GPU","RADEON","Radeon HD 7600G","Memory: Unknown"
"Radeon HD 7600G + 6400M Dual","GPU","RADEON","Radeon HD 7600G + 6400M Dual","Memory: Unknown"
"Radeon HD 7600G + 7450M Dual","GPU","RADEON","Radeon HD 7600G + 7450M Dual","Memory: Unknown"
"Radeon HD 7600G + 7500M/7600M Dual","GPU","RADEON","Radeon HD 7600G + 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7600G + 7550M Dual","GPU","RADEON","Radeon HD 7600G + 7550M Dual","Memory: Unknown"
"Radeon HD 7600G + 8500M/8700M Dual","GPU","RADEON","Radeon HD 7600G + 8500M/8700M Dual","Memory: Unknown"
"Radeon HD 7600G + HD 7400M Dual","GPU","RADEON","Radeon HD 7600G + HD 7400M Dual","Memory: Unknown"
"Radeon HD 7600G + HD 7500M/7600M Dual","GPU","RADEON","Radeon HD 7600G + HD 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7600G + HD 7550M Dual","GPU","RADEON","Radeon HD 7600G + HD 7550M Dual","Memory: Unknown"
"Radeon HD 7600G + HD 8670M Dual","GPU","RADEON","Radeon HD 7600G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 7600G + HD Dual","GPU","RADEON","Radeon HD 7600G + HD Dual","Memory: Unknown"
"Radeon HD 7600G N HD 7600G + HD ON HD Dual","GPU","RADEON","Radeon HD 7600G N HD 7600G + HD ON HD Dual","Memory: Unknown"
"Radeon HD 7600M + 7600M Dual","GPU","RADEON","Radeon HD 7600M + 7600M Dual","Memory: Unknown"
"Radeon HD 7610M","GPU","RADEON","Radeon HD 7610M","Memory: Unknown"
"Radeon HD 7620G","GPU","RADEON","Radeon HD 7620G","Memory: Unknown"
"Radeon HD 7620G + 8600M Dual","GPU","RADEON","Radeon HD 7620G + 8600M Dual","Memory: Unknown"
"Radeon HD 7620G + 8670M Dual","GPU","RADEON","Radeon HD 7620G + 8670M Dual","Memory: Unknown"
"Radeon HD 7620G + HD 8600M Dual","GPU","RADEON","Radeon HD 7620G + HD 8600M Dual","Memory: Unknown"
"Radeon HD 7620G + HD 8670M Dual","GPU","RADEON","Radeon HD 7620G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D","GPU","RADEON","Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D","Memory: Unknown"
"Radeon HD 7640G","GPU","RADEON","Radeon HD 7640G","Memory: Unknown"
"Radeon HD 7640G + 6400M Dual","GPU","RADEON","Radeon HD 7640G + 6400M Dual","Memory: Unknown"
"Radeon HD 7640G + 7400M Dual","GPU","RADEON","Radeon HD 7640G + 7400M Dual","Memory: Unknown"
"Radeon HD 7640G + 7450M Dual","GPU","RADEON","Radeon HD 7640G + 7450M Dual","Memory: Unknown"
"Radeon HD 7640G + 7470M Dual","GPU","RADEON","Radeon HD 7640G + 7470M Dual","Memory: Unknown"
"Radeon HD 7640G + 7500/7600 Dual","GPU","RADEON","Radeon HD 7640G + 7500/7600 Dual","Memory: Unknown"
"Radeon HD 7640G + 7500M/7600M Dual","GPU","RADEON","Radeon HD 7640G + 7500M/7600M Dual","Memory: Unknown"
"Radeon HD 7640G + 7600M Dual","GPU","RADEON","Radeon HD 7640G + 7600M Dual","Memory: Unknown"
"Radeon HD 7640G + 7610M Dual","GPU","RADEON","Radeon HD 7640G + 7610M Dual","Memory: Unknown"
"Radeon HD 7640G + 7650M Dual","GPU","RADEON","Radeon HD 7640G + 7650M Dual","Memory: Unknown"
"Radeon HD 7640G + 7670M Dual","GPU","RADEON","Radeon HD 7640G + 7670M Dual","Memory: Unknown"
"Radeon HD 7640G + 7690M Dual","GPU","RADEON","Radeon HD 7640G + 7690M Dual","Memory: Unknown"
"Radeon HD 7640G + 7700M Dual","GPU","RADEON","Radeon HD 7640G + 7700M Dual","Memory: Unknown"
"Radeon HD 7640G + 8500M Dual","GPU","RADEON","Radeon HD 7640G + 8500M Dual","Memory: Unknown"
"Radeon HD 7640G + 8570M Dual","GPU","RADEON","Radeon HD 7640G + 8570M Dual","Memory: Unknown"
"Radeon HD 7640G + 8600/8700M Dual","GPU","RADEON","Radeon HD 7640G + 8600/8700M Dual","Memory: Unknown"
"Radeon HD 7640G + 8600M Dual","GPU","RADEON","Radeon HD 7640G + 8600M Dual","Memory: Unknown"
"Radeon HD 7640G + 8670M Dual","GPU","RADEON","Radeon HD 7640G + 8670M Dual","Memory: Unknown"
"Radeon HD 7640G + 8750M Dual","GPU","RADEON","Radeon HD 7640G + 8750M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7400M Dual","GPU","RADEON","Radeon HD 7640G + HD 7400M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7500/7600 Dual","GPU","RADEON","Radeon HD 7640G + HD 7500/7600 Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7600M Dual","GPU","RADEON","Radeon HD 7640G + HD 7600M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7600M N HD 7600M Dual","GPU","RADEON","Radeon HD 7640G + HD 7600M N HD 7600M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7670M Dual","GPU","RADEON","Radeon HD 7640G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7700M Dual","GPU","RADEON","Radeon HD 7640G + HD 7700M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 7700M N HD 7700M Dual","GPU","RADEON","Radeon HD 7640G + HD 7700M N HD 7700M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8500M Dual","GPU","RADEON","Radeon HD 7640G + HD 8500M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8500M N HD 8500M Dual","GPU","RADEON","Radeon HD 7640G + HD 8500M N HD 8500M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8570M Dual","GPU","RADEON","Radeon HD 7640G + HD 8570M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8600/8700M Dual","GPU","RADEON","Radeon HD 7640G + HD 8600/8700M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8670M Dual","GPU","RADEON","Radeon HD 7640G + HD 8670M Dual","Memory: Unknown"
"Radeon HD 7640G + HD 8750M Dual","GPU","RADEON","Radeon HD 7640G + HD 8750M Dual","Memory: Unknown"
"Radeon HD 7640G + R5 M200 Dual","GPU","RADEON","Radeon HD 7640G + R5 M200 Dual","Memory: Unknown"
"Radeon HD 7640G + R5 M230 Dual","GPU","RADEON","Radeon HD 7640G + R5 M230 Dual","Memory: Unknown"
"Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D","GPU","RADEON","Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D","Memory: Unknown"
"Radeon HD 7640G N HD 7640G + HD 7670M Dual","GPU","RADEON","Radeon HD 7640G N HD 7640G + HD 7670M Dual","Memory: Unknown"
"Radeon HD 7640G N HD 7640G + HD 8570M Dual","GPU","RADEON","Radeon HD 7640G N HD 7640G + HD 8570M Dual","Memory: Unknown"
"Radeon HD 7650A","GPU","RADEON","Radeon HD 7650A","Memory: Unknown"
"Radeon HD 7650M","GPU","RADEON","Radeon HD 7650M","Memory: Unknown"
"Radeon HD 7660D","GPU","RADEON","Radeon HD 7660D","Memory: Unknown"
"Radeon HD 7660D + 6570 Dual","GPU","RADEON","Radeon HD 7660D + 6570 Dual","Memory: Unknown"
"Radeon HD 7660D + 6670 Dual","GPU","RADEON","Radeon HD 7660D + 6670 Dual","Memory: Unknown"
"Radeon HD 7660D + 7470 Dual","GPU","RADEON","Radeon HD 7660D + 7470 Dual","Memory: Unknown"
"Radeon HD 7660D + 7500 Dual","GPU","RADEON","Radeon HD 7660D + 7500 Dual","Memory: Unknown"
"Radeon HD 7660D + 7540D Dual","GPU","RADEON","Radeon HD 7660D + 7540D Dual","Memory: Unknown"
"Radeon HD 7660D + 7670 Dual","GPU","RADEON","Radeon HD 7660D + 7670 Dual","Memory: Unknown"
"Radeon HD 7660D + HD 6670 Dual","GPU","RADEON","Radeon HD 7660D + HD 6670 Dual","Memory: Unknown"
"Radeon HD 7660D + HD 7000 Dual","GPU","RADEON","Radeon HD 7660D + HD 7000 Dual","Memory: Unknown"
"Radeon HD 7660D + HD 7400 Dual","GPU","RADEON","Radeon HD 7660D + HD 7400 Dual","Memory: Unknown"
"Radeon HD 7660D + HD 7700 Dual","GPU","RADEON","Radeon HD 7660D + HD 7700 Dual","Memory: Unknown"
"Radeon HD 7660D + R5 235 Dual","GPU","RADEON","Radeon HD 7660D + R5 235 Dual","Memory: Unknown"
"Radeon HD 7660D + R7 240 Dual","GPU","RADEON","Radeon HD 7660D + R7 240 Dual","Memory: Unknown"
"Radeon HD 7660G","GPU","RADEON","Radeon HD 7660G","Memory: Unknown"
"Radeon HD 7660G + 7400M Dual","GPU","RADEON","Radeon HD 7660G + 7400M Dual","Memory: Unknown"
"Radeon HD 7660G + 7470M Dual","GPU","RADEON","Radeon HD 7660G + 7470M Dual","Memory: Unknown"
"Radeon HD 7660G + 7600M Dual","GPU","RADEON","Radeon HD 7660G + 7600M Dual","Memory: Unknown"
"Radeon HD 7660G + 7610M Dual","GPU","RADEON","Radeon HD 7660G + 7610M Dual","Memory: Unknown"
"Radeon HD 7660G + 7670M Dual","GPU","RADEON","Radeon HD 7660G + 7670M Dual","Memory: Unknown"
"Radeon HD 7660G + 7700M Dual","GPU","RADEON","Radeon HD 7660G + 7700M Dual","Memory: Unknown"
"Radeon HD 7660G + 7730M Dual","GPU","RADEON","Radeon HD 7660G + 7730M Dual","Memory: Unknown"
"Radeon HD 7660G + 8600M Dual","GPU","RADEON","Radeon HD 7660G + 8600M Dual","Memory: Unknown"
"Radeon HD 7660G + 8670M Dual","GPU","RADEON","Radeon HD 7660G + 8670M Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7500/7600 7500/7600 Dual","GPU","RADEON","Radeon HD 7660G + HD 7500/7600 7500/7600 Dual","Memory: Unknown"
"Radeon HD 7660G + HD 7500/7600 Dual","GPU","RADEON","Radeon HD 7660G + HD 7500/7600 Dual","Memory: Unknown"
